Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent,Hour,Day
T100243,CUST2184,2023-10-30 05:57:00,36.98,3,2,1,5,0,139,458.54,81,0,0,5,Monday
T100244,CUST2827,2023-01-17 15:48:00,1.25,4,1,2,5,0,175,244.25,113,0,0,15,Tuesday
T100245,CUST4652,2023-04-15 08:12:00,210.84,0,3,0,5,0,2,456.39,1676,1,0,8,Saturday
T100246,CUST5462,2023-09-26 11:28:00,44.72,7,0,0,0,0,198,410.4,741,0,0,11,Tuesday
T100247,CUST8843,2023-12-29 21:25:00,272.07,3,4,1,3,0,53,492.25,760,0,0,21,Friday
T100248,CUST7446,2023-02-20 23:51:00,265.1,0,4,1,0,0,139,474.37,770,0,0,23,Monday
T100249,CUST3751,2023-05-28 23:04:00,153.39,7,3,1,5,0,15,356.18,858,0,0,23,Sunday
T100250,CUST1036,2023-02-08 13:22:00,27.9,4,4,0,6,0,140,436.9,454,0,0,13,Wednesday
T100251,CUST9258,2023-10-16 13:21:00,38.9,3,0,1,5,1,122,376.56,1074,0,0,13,Monday
T100252,CUST6800,2023-07-30 21:37:00,152.38,5,0,2,6,0,123,354.66,1741,0,0,21,Sunday
T100253,CUST1016,2023-02-17 17:07:00,30.49,5,4,2,1,1,164,360.62,85,0,0,17,Friday
T100254,CUST1806,2023-12-29 17:09:00,14.86,4,4,1,0,0,92,363.31,1344,0,0,17,Friday
T100255,CUST1983,2023-12-13 04:09:00,65.1,6,2,2,6,0,23,195.92,841,1,0,4,Wednesday
T100256,CUST8208,2023-04-24 15:33:00,220.1,4,1,2,0,0,155,217.55,836,0,0,15,Monday
T100257,CUST7071,2023-02-22 14:32:00,95.27,6,3,2,2,0,88,154.09,1038,0,0,14,Wednesday
T100258,CUST3777,2023-08-05 08:44:00,67.53,3,0,2,3,0,142,82.65,684,0,0,8,Saturday
T100259,CUST8697,2023-07-09 00:38:00,8.18,7,3,2,2,0,182,234.64,1036,0,1,0,Sunday
T100260,CUST7302,2023-12-10 13:31:00,76.36,6,2,0,6,0,99,450.98,937,0,0,13,Sunday
T100261,CUST6250,2023-05-15 04:10:00,368.85,3,0,1,2,0,27,329.12,1426,0,1,4,Monday
T100262,CUST7728,2023-10-25 14:47:00,12.07,3,2,2,4,0,21,37.53,1791,0,0,14,Wednesday
T100263,CUST1957,2023-05-21 01:46:00,58.44,1,2,1,3,0,49,407.49,37,0,0,1,Sunday
T100264,CUST3094,2023-08-01 05:29:00,167.89,2,4,2,6,0,190,468.35,153,0,1,5,Tuesday
T100265,CUST7749,2023-08-18 04:37:00,108.0,3,3,0,1,0,44,416.42,1811,0,0,4,Friday
T100266,CUST3974,2023-11-06 21:22:00,95.53,6,3,0,1,0,44,366.5,1154,0,0,21,Monday
T100267,CUST4792,2023-10-03 03:01:00,96.98,2,4,2,3,0,128,83.56,1019,0,0,3,Tuesday
T100268,CUST8944,2023-02-23 05:41:00,35.64,2,3,2,3,0,189,181.01,864,0,1,5,Thursday
T100269,CUST5596,2024-01-21 07:49:00,27.8,3,4,2,6,0,170,286.99,1915,0,0,7,Sunday
T100270,CUST6969,2023-03-09 09:23:00,132.59,4,0,0,0,0,23,47.66,1146,0,0,9,Thursday
T100271,CUST7680,2023-03-07 09:45:00,132.91,4,2,0,4,0,129,62.07,1438,0,0,9,Tuesday
T100272,CUST8834,2023-06-03 21:12:00,161.44,5,2,1,6,0,125,467.78,795,0,0,21,Saturday
T100273,CUST1271,2023-02-07 19:39:00,195.57,2,3,0,0,0,36,354.32,1133,0,0,19,Tuesday
T100274,CUST7429,2023-03-20 10:09:00,57.29,3,1,2,0,0,55,144.79,1351,0,0,10,Monday
T100275,CUST3271,2023-11-01 15:35:00,55.69,1,2,1,0,0,110,170.41,60,0,0,15,Wednesday
T100276,CUST6214,2023-04-27 01:11:00,128.08,4,4,0,6,0,16,198.37,407,0,1,1,Thursday
T100277,CUST4287,2023-08-22 04:43:00,83.98,1,1,0,5,0,89,46.78,359,0,0,4,Tuesday
T100278,CUST2451,2023-05-06 14:40:00,96.84,3,1,2,5,0,18,372.2,1979,0,0,14,Saturday
T100279,CUST2846,2024-02-04 08:15:00,127.09,3,2,1,1,0,38,96.65,1352,0,0,8,Sunday
T100280,CUST7941,2023-02-19 23:47:00,176.59,7,2,0,5,0,195,404.51,311,0,0,23,Sunday
T100281,CUST8399,2023-10-04 06:57:00,33.0,2,2,0,5,0,20,424.48,1065,0,0,6,Wednesday
T100282,CUST8893,2024-01-01 08:18:00,37.67,7,4,2,0,0,19,322.83,668,0,0,8,Monday
T100283,CUST7825,2023-01-07 05:07:00,7.9,1,1,1,0,0,13,387.23,901,0,1,5,Saturday
T100284,CUST8585,2023-08-31 14:26:00,69.07,7,3,1,3,0,17,94.2,728,0,0,14,Thursday
T100285,CUST9616,2023-11-27 14:20:00,2.93,5,4,1,0,0,30,292.21,98,0,0,14,Monday
T100286,CUST8015,2023-11-08 06:27:00,50.13,2,0,1,6,0,43,341.63,870,0,0,6,Wednesday
T100287,CUST7060,2023-11-29 03:08:00,62.58,0,2,2,3,0,48,334.16,1576,0,0,3,Wednesday
T100288,CUST8619,2023-11-29 07:47:00,27.01,7,1,0,4,0,43,67.47,1868,0,0,7,Wednesday
T100289,CUST9513,2023-10-04 04:13:00,71.49,1,4,0,3,0,93,178.75,52,0,0,4,Wednesday
T100290,CUST7257,2023-08-11 21:32:00,2.48,4,0,1,5,0,114,169.27,366,0,0,21,Friday
T100291,CUST1418,2023-04-08 07:17:00,3.05,4,4,1,0,0,66,290.54,456,0,0,7,Saturday
T100292,CUST3048,2023-09-16 09:27:00,138.35,4,4,1,5,0,119,384.97,874,0,0,9,Saturday
T100293,CUST8599,2023-05-16 20:37:00,35.73,6,3,0,0,0,53,289.59,238,0,0,20,Tuesday
T100294,CUST5482,2023-05-21 03:55:00,10.87,3,3,0,5,0,72,379.87,244,0,0,3,Sunday
T100295,CUST8928,2023-05-10 14:49:00,59.09,2,4,1,4,0,78,58.49,664,0,0,14,Wednesday
T100296,CUST7035,2023-07-04 14:44:00,117.57,4,0,2,5,0,162,440.29,452,1,1,14,Tuesday
T100297,CUST1019,2023-01-03 15:07:00,19.45,0,1,0,5,0,74,272.94,102,1,0,15,Tuesday
T100298,CUST6107,2023-04-25 23:57:00,78.02,4,1,0,6,0,72,28.37,1775,0,0,23,Tuesday
T100299,CUST2684,2023-06-10 08:05:00,7.14,5,2,1,4,0,199,325.17,852,0,0,8,Saturday
T100300,CUST5888,2023-08-16 09:01:00,4.25,3,2,2,1,0,13,263.5,815,0,0,9,Wednesday
T100301,CUST6977,2024-02-18 18:20:00,60.63,1,1,1,4,1,184,117.98,1659,0,0,18,Sunday
T100302,CUST3293,2023-07-21 09:54:00,62.23,3,4,1,5,0,59,384.57,967,1,0,9,Friday
T100303,CUST1484,2023-05-01 16:31:00,81.16,7,4,2,2,0,32,467.45,1801,0,0,16,Monday
T100304,CUST9094,2023-04-19 06:11:00,103.6,1,3,2,2,0,83,168.11,1719,0,0,6,Wednesday
T100305,CUST8185,2024-01-15 04:57:00,297.88,1,3,2,2,1,120,252.02,1327,0,0,4,Monday
T100306,CUST1938,2024-01-09 05:44:00,58.1,7,2,0,6,0,54,72.81,1778,0,0,5,Tuesday
T100307,CUST6256,2023-11-11 21:59:00,31.2,2,1,1,3,0,2,465.6,1693,0,0,21,Saturday
T100308,CUST7850,2023-05-10 05:14:00,126.85,7,4,0,5,0,118,166.21,1286,0,0,5,Wednesday
T100309,CUST2355,2024-01-15 14:01:00,25.27,6,1,2,4,0,37,105.44,1094,0,0,14,Monday
T100310,CUST4668,2024-02-01 22:04:00,46.24,1,0,0,2,0,97,244.43,1991,0,0,22,Thursday
T100311,CUST2032,2023-12-31 00:51:00,6.54,1,1,2,6,0,103,31.21,318,0,0,0,Sunday
T100312,CUST5987,2023-06-21 06:04:00,2.05,7,0,2,3,0,114,133.89,584,0,0,6,Wednesday
T100313,CUST6238,2023-12-25 06:57:00,262.99,2,3,1,2,0,161,43.15,1323,0,0,6,Monday
T100314,CUST6750,2023-06-16 19:52:00,144.62,4,3,1,0,0,1,72.41,468,0,0,19,Friday
T100315,CUST9052,2023-01-31 08:32:00,95.25,5,2,1,1,0,128,64.96,1367,0,0,8,Tuesday
T100316,CUST1803,2023-01-21 13:05:00,42.07,0,1,0,5,0,103,437.49,1563,0,0,13,Saturday
T100317,CUST1815,2023-06-27 19:53:00,15.22,2,1,1,1,1,156,465.91,1447,0,0,19,Tuesday
T100318,CUST5875,2023-11-22 10:29:00,13.61,6,0,2,1,0,145,242.52,57,0,0,10,Wednesday
T100319,CUST3805,2023-05-02 12:39:00,23.04,2,3,1,0,0,57,318.9,299,0,0,12,Tuesday
T100320,CUST5627,2023-02-23 17:10:00,63.74,3,0,0,0,0,70,350.99,1520,0,0,17,Thursday
T100321,CUST6405,2023-10-07 12:47:00,100.31,4,3,1,0,0,180,201.74,1975,0,0,12,Saturday
T100322,CUST5947,2023-04-06 16:03:00,86.35,4,0,1,3,0,44,191.4,103,0,0,16,Thursday
T100323,CUST5747,2023-02-22 04:54:00,26.27,1,3,1,2,0,175,341.03,1710,0,0,4,Wednesday
T100324,CUST6241,2024-01-30 17:51:00,247.85,4,0,0,4,0,141,194.59,703,0,0,17,Tuesday
T100325,CUST6257,2023-06-10 13:13:00,107.12,4,3,2,5,0,76,294.69,275,0,0,13,Saturday
T100326,CUST2975,2023-09-13 17:29:00,64.66,7,0,2,0,0,158,262.44,1835,0,0,17,Wednesday
T100327,CUST9211,2023-03-31 00:54:00,75.68,4,1,2,6,0,85,266.99,439,1,0,0,Friday
T100328,CUST6696,2024-02-03 22:09:00,43.52,4,2,1,5,0,66,416.39,527,0,0,22,Saturday
T100329,CUST6429,2024-01-17 13:52:00,22.77,0,0,1,4,1,53,354.99,1471,0,1,13,Wednesday
T100330,CUST1581,2023-10-24 23:28:00,35.2,6,2,0,5,0,18,480.73,1041,0,0,23,Tuesday
T100331,CUST5412,2023-09-12 21:30:00,113.45,1,1,2,5,0,28,397.58,240,0,0,21,Tuesday
T100332,CUST6602,2023-03-17 03:59:00,1.16,7,1,1,0,0,132,81.44,821,0,0,3,Friday
T100333,CUST2416,2023-06-26 05:16:00,9.87,4,3,1,0,0,42,371.86,1276,0,0,5,Monday
T100334,CUST8346,2024-01-14 04:53:00,3.77,1,2,1,2,0,126,336.17,389,0,0,4,Sunday
T100335,CUST4601,2023-02-08 23:52:00,3.33,6,4,0,4,0,117,326.56,611,0,0,23,Wednesday
T100336,CUST1681,2023-07-15 10:33:00,154.74,7,3,2,0,0,134,245.56,1073,0,0,10,Saturday
T100337,CUST9170,2023-05-24 06:23:00,97.3,5,2,0,0,0,102,40.61,452,0,0,6,Wednesday
T100338,CUST3556,2024-02-20 17:58:00,51.42,4,0,2,5,0,137,476.23,150,1,0,17,Tuesday
T100339,CUST2853,2023-01-04 01:15:00,8.24,1,0,2,2,0,148,427.44,202,0,0,1,Wednesday
T100340,CUST9175,2024-02-14 12:29:00,54.12,2,1,1,1,0,38,248.54,63,0,0,12,Wednesday
T100341,CUST9785,2023-03-07 09:10:00,51.32,7,4,1,0,0,196,87.7,947,0,0,9,Tuesday
T100342,CUST4239,2023-12-11 07:38:00,15.22,7,0,1,6,0,50,413.99,100,1,1,7,Monday
T100343,CUST1553,2023-06-22 15:44:00,45.51,1,2,1,0,1,60,221.03,574,0,1,15,Thursday
T100344,CUST9394,2023-02-27 11:42:00,40.67,4,2,1,1,0,141,201.16,803,0,0,11,Monday
T100345,CUST7151,2023-02-28 02:24:00,76.54,3,0,2,5,0,119,336.04,813,0,0,2,Tuesday
T100346,CUST6639,2024-01-12 19:21:00,80.65,0,2,1,4,0,99,381.75,997,0,0,19,Friday
T100347,CUST4277,2023-10-05 01:38:00,3.71,2,2,1,2,0,94,40.79,1674,0,1,1,Thursday
T100348,CUST7077,2023-03-28 05:12:00,37.55,2,1,0,5,0,170,386.1,564,0,1,5,Tuesday
T100349,CUST3309,2023-08-27 15:44:00,78.65,3,4,0,4,0,68,369.63,1711,0,0,15,Sunday
T100350,CUST5185,2023-06-15 03:43:00,55.96,4,1,2,3,0,153,298.71,43,0,0,3,Thursday
T100351,CUST3169,2023-07-08 13:51:00,155.31,7,4,2,0,0,159,175.83,1359,0,0,13,Saturday
T100352,CUST3366,2023-09-08 17:00:00,86.0,7,2,0,4,0,140,90.75,1882,0,0,17,Friday
T100353,CUST5000,2024-01-14 09:49:00,14.23,0,4,0,6,0,64,60.3,1601,0,0,9,Sunday
T100354,CUST5698,2024-01-29 04:02:00,5.85,2,2,1,4,0,79,10.58,300,0,0,4,Monday
T100355,CUST9979,2023-07-17 00:54:00,82.27,0,2,1,3,0,189,111.17,1826,0,0,0,Monday
T100356,CUST5318,2023-06-20 06:52:00,2.15,2,1,2,0,0,53,211.56,1106,0,0,6,Tuesday
T100357,CUST3405,2023-01-25 10:32:00,70.51,4,1,0,3,1,26,129.39,1547,0,0,10,Wednesday
T100358,CUST6174,2024-02-09 17:35:00,225.38,5,3,2,1,0,189,161.4,1613,0,0,17,Friday
T100359,CUST5008,2023-07-13 23:45:00,68.54,2,0,1,0,0,138,201.32,492,0,0,23,Thursday
T100360,CUST6530,2023-03-02 14:37:00,39.3,5,3,2,6,0,140,161.05,552,0,0,14,Thursday
T100361,CUST1100,2023-05-03 00:39:00,82.47,2,3,2,0,0,150,365.06,799,1,0,0,Wednesday
T100362,CUST8224,2024-01-04 23:53:00,49.04,7,4,2,3,0,181,250.95,884,0,0,23,Thursday
T100363,CUST2026,2023-02-01 20:06:00,63.11,6,2,1,2,0,21,19.47,821,0,0,20,Wednesday
T100364,CUST2304,2023-01-03 20:05:00,227.05,4,2,2,3,0,163,121.07,1775,0,0,20,Tuesday
T100365,CUST4600,2024-01-29 06:34:00,39.03,3,2,1,0,1,71,357.73,1377,0,0,6,Monday
T100366,CUST8962,2023-01-11 19:35:00,259.93,5,0,0,0,0,82,157.46,1900,0,0,19,Wednesday
T100367,CUST4639,2023-07-26 04:50:00,188.61,3,4,2,4,0,155,460.87,1577,0,0,4,Wednesday
T100368,CUST9553,2023-01-09 15:58:00,17.43,4,4,2,2,0,60,359.21,472,0,0,15,Monday
T100369,CUST6008,2023-09-06 15:17:00,5.75,1,2,1,5,0,99,152.06,280,0,0,15,Wednesday
T100370,CUST6576,2024-01-14 05:30:00,8.5,3,3,2,2,0,47,263.04,1888,0,0,5,Sunday
T100371,CUST4692,2023-12-13 05:36:00,1.47,4,0,1,5,0,194,336.95,189,0,0,5,Wednesday
T100372,CUST5286,2023-06-28 04:19:00,7.94,7,3,2,6,0,143,104.75,65,0,0,4,Wednesday
T100373,CUST7947,2023-11-02 17:55:00,91.91,3,1,0,0,0,24,130.63,1714,1,0,17,Thursday
T100374,CUST9868,2023-05-15 08:24:00,5.91,5,4,0,4,0,10,258.49,909,0,0,8,Monday
T100375,CUST1108,2023-01-29 07:00:00,30.73,6,4,0,1,0,120,463.2,1251,0,0,7,Sunday
T100376,CUST1706,2023-12-28 15:07:00,149.08,3,3,2,1,0,152,178.57,1503,0,0,15,Thursday
T100377,CUST5358,2023-12-12 20:08:00,1.88,5,0,2,3,0,88,207.04,1431,0,0,20,Tuesday
T100378,CUST4973,2023-02-02 03:53:00,134.76,2,4,0,2,0,104,103.4,1299,0,0,3,Thursday
T100379,CUST8507,2023-03-07 01:05:00,26.49,4,3,0,2,0,124,300.67,422,0,0,1,Tuesday
T100380,CUST1899,2023-11-30 01:22:00,10.06,0,0,1,1,0,185,372.67,1257,0,0,1,Thursday
T100381,CUST9922,2023-02-17 18:09:00,95.45,1,3,1,5,0,34,225.91,73,0,0,18,Friday
T100382,CUST9643,2023-01-21 21:01:00,79.31,7,0,0,2,0,41,377.62,344,0,0,21,Saturday
T100383,CUST8122,2023-11-05 12:08:00,167.95,0,2,0,5,0,168,158.28,437,0,0,12,Sunday
T100384,CUST5636,2023-09-04 23:26:00,106.26,7,0,2,5,1,11,356.42,924,0,0,23,Monday
T100385,CUST1311,2023-08-05 23:36:00,130.16,4,1,0,5,0,1,136.59,1884,0,0,23,Saturday
T100386,CUST4008,2023-08-18 20:58:00,26.51,7,2,1,5,0,158,392.52,235,0,0,20,Friday
T100387,CUST2520,2023-07-13 21:07:00,15.63,6,3,1,4,0,171,417.01,1294,0,0,21,Thursday
T100388,CUST1322,2023-09-20 18:09:00,111.1,3,2,1,3,0,82,400.88,70,0,0,18,Wednesday
T100389,CUST8843,2023-11-12 19:11:00,131.54,6,2,1,3,0,26,115.58,617,0,0,19,Sunday
T100390,CUST6757,2023-08-04 12:56:00,372.56,0,3,1,4,0,53,350.18,743,0,0,12,Friday
T100391,CUST4572,2023-10-10 09:32:00,42.57,1,3,1,1,1,125,273.88,1416,0,1,9,Tuesday
T100392,CUST1027,2023-09-09 23:23:00,37.22,5,1,0,3,0,175,493.16,927,0,0,23,Saturday
T100393,CUST9235,2023-10-29 01:01:00,119.84,1,3,1,6,0,9,187.17,124,0,0,1,Sunday
T100394,CUST9438,2023-03-19 04:19:00,33.34,4,4,1,4,0,9,387.91,569,0,0,4,Sunday
T100395,CUST9025,2023-09-24 19:30:00,213.61,4,4,1,2,0,129,191.34,1197,0,0,19,Sunday
T100396,CUST3153,2023-11-10 03:02:00,156.39,6,1,1,6,0,199,204.46,88,0,0,3,Friday
T100397,CUST4015,2023-01-07 16:38:00,44.83,5,0,0,4,0,172,64.39,1694,0,0,16,Saturday
T100398,CUST2296,2023-07-15 20:00:00,111.18,6,0,2,3,0,59,127.43,883,0,0,20,Saturday
T100399,CUST6341,2023-09-23 10:51:00,112.37,3,4,2,2,0,184,90.6,538,0,0,10,Saturday
T100400,CUST6483,2023-06-21 23:39:00,8.71,2,3,2,2,0,106,88.01,542,0,0,23,Wednesday
T100401,CUST6461,2023-05-25 13:20:00,186.28,5,1,2,5,0,179,14.42,828,0,0,13,Thursday
T100402,CUST7364,2023-08-22 10:50:00,56.3,2,0,1,1,0,125,398.95,1075,0,0,10,Tuesday
T100403,CUST3292,2023-04-22 01:16:00,140.11,1,0,2,5,0,16,239.29,767,0,0,1,Saturday
T100404,CUST6881,2023-09-10 02:02:00,30.86,3,2,2,4,0,38,404.04,1257,0,1,2,Sunday
T100405,CUST7710,2023-09-23 22:35:00,180.7,7,4,0,5,0,139,310.15,728,0,0,22,Saturday
T100406,CUST8478,2023-09-24 16:28:00,39.44,7,3,0,6,0,153,417.36,916,0,0,16,Sunday
T100407,CUST2157,2023-08-13 06:13:00,0.87,2,1,0,3,0,59,256.84,500,0,0,6,Sunday
T100408,CUST6864,2023-07-30 07:20:00,188.63,0,0,1,6,0,29,56.08,313,0,0,7,Sunday
T100409,CUST7876,2023-12-23 05:10:00,7.66,1,2,1,3,0,168,312.21,401,0,0,5,Saturday
T100410,CUST6532,2023-11-10 09:43:00,30.77,2,4,1,6,0,8,342.1,1551,0,0,9,Friday
T100411,CUST5040,2024-01-03 22:46:00,239.76,3,4,0,2,0,98,316.99,1385,0,0,22,Wednesday
T100412,CUST2499,2023-06-20 22:51:00,240.64,2,1,2,3,0,134,402.65,1080,0,0,22,Tuesday
T100413,CUST8121,2023-08-30 01:21:00,68.16,4,0,0,3,0,173,368.43,884,0,1,1,Wednesday
T100414,CUST6020,2023-08-26 11:01:00,79.94,6,1,1,6,0,109,221.99,158,0,0,11,Saturday
T100415,CUST6952,2023-05-06 03:55:00,47.6,0,1,0,0,1,181,411.36,1433,0,1,3,Saturday
T100416,CUST5506,2024-02-05 08:00:00,27.76,4,2,2,2,0,108,348.98,536,0,0,8,Monday
T100417,CUST9888,2023-09-19 16:08:00,31.88,4,4,1,4,0,149,68.98,1928,0,0,16,Tuesday
T100418,CUST1582,2023-09-06 02:15:00,89.31,3,3,2,2,0,57,274.54,1951,0,1,2,Wednesday
T100419,CUST7379,2023-10-11 00:38:00,111.67,6,4,2,4,0,76,366.99,1148,0,0,0,Wednesday
T100420,CUST6109,2023-07-06 01:22:00,125.46,6,4,1,0,0,113,281.11,607,0,1,1,Thursday
T100421,CUST6903,2024-01-18 06:09:00,124.71,5,2,2,6,1,6,475.02,1230,0,0,6,Thursday
T100422,CUST2360,2023-03-19 18:10:00,7.65,1,3,0,6,0,191,59.73,502,0,0,18,Sunday
T100423,CUST8899,2024-01-25 00:03:00,54.56,0,0,2,2,0,124,363.94,1539,0,0,0,Thursday
T100424,CUST9378,2023-06-08 08:59:00,4.74,1,3,2,6,0,134,413.98,1037,0,0,8,Thursday
T100425,CUST7037,2024-01-27 18:03:00,63.8,3,0,2,1,0,53,354.3,1328,0,0,18,Saturday
T100426,CUST1675,2023-12-01 13:44:00,46.6,0,3,0,1,0,132,198.94,697,0,0,13,Friday
T100427,CUST9997,2023-06-16 16:56:00,174.93,5,1,2,4,0,9,198.89,1476,0,0,16,Friday
T100428,CUST2879,2023-12-20 10:16:00,34.58,2,3,2,0,0,69,297.42,1584,1,0,10,Wednesday
T100429,CUST2888,2023-07-14 17:31:00,9.96,4,2,0,3,0,74,204.58,1948,0,0,17,Friday
T100430,CUST6830,2023-06-27 07:14:00,12.34,0,0,1,1,0,111,442.76,1937,0,0,7,Tuesday
T100431,CUST2290,2023-10-10 17:34:00,114.67,1,4,1,4,0,87,63.87,349,0,0,17,Tuesday
T100432,CUST9967,2024-01-01 21:29:00,77.03,4,2,1,6,0,4,323.19,87,0,0,21,Monday
T100433,CUST6585,2023-04-21 22:03:00,8.53,3,0,2,0,0,186,75.72,302,0,0,22,Friday
T100434,CUST1178,2023-10-26 02:44:00,7.03,1,0,1,4,0,37,274.68,1251,1,0,2,Thursday
T100435,CUST4594,2023-05-04 15:55:00,96.58,2,4,0,4,0,71,360.63,1132,0,0,15,Thursday
T100436,CUST7808,2023-12-18 12:51:00,6.04,3,1,2,1,0,6,91.1,1011,0,0,12,Monday
T100437,CUST5012,2023-05-25 20:47:00,138.01,7,2,2,5,0,51,354.98,70,0,0,20,Thursday
T100438,CUST2560,2023-12-21 14:34:00,98.0,2,4,2,0,0,99,78.59,767,0,0,14,Thursday
T100439,CUST6532,2023-01-10 13:04:00,6.79,2,4,1,2,0,178,314.07,1826,0,0,13,Tuesday
T100440,CUST1279,2023-11-08 09:54:00,7.09,4,1,1,4,0,96,257.72,1298,0,0,9,Wednesday
T100441,CUST7367,2023-02-10 16:40:00,345.24,3,2,1,1,0,142,156.06,1076,0,0,16,Friday
T100442,CUST7342,2023-04-24 21:35:00,37.51,3,4,2,2,0,11,64.66,738,0,0,21,Monday
T100443,CUST3997,2023-12-13 02:50:00,37.04,0,1,0,0,0,10,370.57,265,0,0,2,Wednesday
T100444,CUST2735,2023-06-01 13:26:00,134.05,1,2,2,1,0,189,197.08,155,0,0,13,Thursday
T100445,CUST7309,2023-07-08 12:34:00,235.37,7,3,0,2,0,13,52.4,807,0,0,12,Saturday
T100446,CUST5107,2023-04-15 08:13:00,341.5,3,0,2,3,0,121,388.67,865,0,0,8,Saturday
T100447,CUST9378,2023-02-01 11:27:00,111.99,0,1,0,4,0,162,124.12,169,0,0,11,Wednesday
T100448,CUST7673,2023-08-04 03:03:00,37.76,7,0,2,3,0,60,370.86,908,0,0,3,Friday
T100449,CUST6227,2024-01-11 13:48:00,6.98,6,3,2,5,0,179,286.8,423,0,0,13,Thursday
T100450,CUST6520,2023-11-29 13:20:00,120.1,6,4,0,6,0,5,105.32,857,0,0,13,Wednesday
T100451,CUST1088,2023-05-18 09:20:00,65.39,7,4,0,0,0,160,47.44,156,0,0,9,Thursday
T100452,CUST7665,2023-07-13 21:59:00,44.16,6,2,0,6,0,12,300.69,1851,0,0,21,Thursday
T100453,CUST8205,2023-04-17 14:09:00,189.46,5,1,0,6,0,180,22.35,1167,0,0,14,Monday
T100454,CUST5400,2024-02-11 05:39:00,9.43,3,1,0,2,0,141,42.08,1973,0,0,5,Sunday
T100455,CUST6109,2023-09-01 12:08:00,54.28,5,2,0,5,0,85,354.09,866,0,0,12,Friday
T100456,CUST4140,2023-05-10 03:09:00,0.91,1,0,0,0,0,182,274.05,554,0,0,3,Wednesday
T100457,CUST4931,2023-02-25 13:35:00,50.59,3,4,0,3,0,117,169.88,1281,0,0,13,Saturday
T100458,CUST2081,2023-07-27 17:09:00,4.64,0,4,2,6,0,122,274.22,1574,0,0,17,Thursday
T100459,CUST8873,2023-02-11 03:42:00,10.12,5,1,0,2,0,182,299.91,175,0,0,3,Saturday
T100460,CUST5920,2023-12-01 12:39:00,10.0,5,1,0,6,1,41,286.99,1216,0,1,12,Friday
T100461,CUST7507,2023-05-21 13:42:00,83.81,1,2,2,1,0,48,324.85,764,0,0,13,Sunday
T100462,CUST8234,2023-02-05 18:20:00,109.65,5,3,2,3,0,51,470.74,757,0,0,18,Sunday
T100463,CUST8243,2024-02-10 04:51:00,70.04,2,0,1,6,0,175,200.5,1953,0,1,4,Saturday
T100464,CUST1480,2023-08-15 13:42:00,261.98,0,3,1,1,0,178,157.56,198,0,0,13,Tuesday
T100465,CUST3697,2023-10-16 13:14:00,37.58,6,3,0,1,1,118,28.83,1591,0,0,13,Monday
T100466,CUST2535,2023-09-14 21:54:00,26.92,0,1,0,2,0,96,82.07,1178,0,0,21,Thursday
T100467,CUST9278,2023-05-09 23:01:00,162.36,2,1,1,2,0,76,62.06,329,0,0,23,Tuesday
T100468,CUST3623,2023-04-04 08:07:00,20.25,1,1,1,1,0,46,174.37,1303,0,0,8,Tuesday
T100469,CUST6042,2023-02-20 16:09:00,264.23,1,3,0,5,0,100,308.9,967,0,0,16,Monday
T100470,CUST9752,2023-01-15 14:33:00,0.98,3,0,1,6,0,38,32.7,551,0,0,14,Sunday
T100471,CUST8791,2023-04-16 08:04:00,280.2,0,1,0,1,0,92,366.56,134,0,0,8,Sunday
T100472,CUST6570,2023-07-24 04:20:00,3.53,7,4,2,1,0,141,204.74,647,0,0,4,Monday
T100473,CUST9202,2024-01-27 01:14:00,177.42,7,0,2,2,0,150,482.12,998,0,0,1,Saturday
T100474,CUST6989,2024-02-08 18:02:00,60.01,1,4,1,6,0,130,288.51,1566,1,0,18,Thursday
T100475,CUST6478,2023-04-26 11:10:00,396.55,5,0,2,0,0,93,387.97,1747,0,0,11,Wednesday
T100476,CUST2313,2023-12-30 01:09:00,6.13,1,1,2,3,0,77,431.98,1965,0,0,1,Saturday
T100477,CUST4498,2023-11-29 06:12:00,64.57,1,2,2,2,0,13,445.53,535,0,0,6,Wednesday
T100478,CUST8132,2023-06-20 22:32:00,278.69,1,1,2,6,0,57,264.05,331,0,0,22,Tuesday
T100479,CUST6092,2023-07-10 06:13:00,59.24,1,3,0,6,0,162,204.4,682,0,0,6,Monday
T100480,CUST6821,2023-12-29 08:36:00,79.41,7,3,0,4,0,147,284.65,1283,0,0,8,Friday
T100481,CUST4385,2023-07-07 03:01:00,95.19,7,0,1,5,0,137,207.01,93,0,0,3,Friday
T100482,CUST6719,2024-01-09 04:40:00,48.49,6,3,2,3,0,116,127.95,619,0,1,4,Tuesday
T100483,CUST1095,2023-09-11 19:45:00,79.01,6,1,2,2,0,95,168.72,261,0,0,19,Monday
T100484,CUST2248,2023-09-29 11:03:00,70.23,3,4,2,2,0,161,124.06,1652,0,0,11,Friday
T100485,CUST2072,2023-06-02 01:18:00,185.14,1,1,1,0,0,155,142.02,1236,0,0,1,Friday
T100486,CUST7861,2024-02-03 05:21:00,3.72,7,0,0,4,0,173,55.87,348,0,0,5,Saturday
T100487,CUST7256,2023-06-10 09:49:00,26.39,0,3,2,4,0,130,218.97,1711,0,0,9,Saturday
